2025-11-22 13:56:49 | INFO     | app.main:lifespan:21 - ==================================================
2025-11-22 14:06:12 | INFO     | app.services.doubao_client:synthesize_http:81 - 豆包响应: logid=2025112303061290346E2D884BB774AA48, status=500
2025-11-22 14:06:12 | DEBUG    | app.services.doubao_client:synthesize_http:89 - 豆包响应内容: {'reqid': '', 'code': 3031, 'message': 'pushing data to async workflow: unable to unmarshal request: failed Unmarshaling request using ttsConverter: Getting converted request for unmarshaling: inner convert: add unmapped key loudness_ratio to params store: failed to convert key loudness_ratio to str: invalid value type to convert <nil>, value: <nil>'}
2025-11-22 14:06:12 | ERROR    | app.services.doubao_client:synthesize_http:97 - HTTP错误: 500, message: pushing data to async workflow: unable to unmarshal request: failed Unmarshaling request using ttsConverter: Getting converted request for unmarshaling: inner convert: add unmapped key loudness_ratio to params store: failed to convert key loudness_ratio to str: invalid value type to convert <nil>, value: <nil>
2025-11-22 14:06:12 | ERROR    | app.routes.audio:create_speech:60 - TTS处理失败: pushing data to async workflow: unable to unmarshal request: failed Unmarshaling request using ttsConverter: Getting converted request for unmarshaling: inner convert: add unmapped key loudness_ratio to params store: failed to convert key loudness_ratio to str: invalid value type to convert <nil>, value: <nil>
2025-11-22 14:06:17 | INFO     | app.main:lifespan:30 - TTS Proxy 关闭中...
2025-11-22 14:06:17 | INFO     | app.services.doubao_client:close:157 - 豆包HTTP客户端已关闭
2025-11-22 14:06:17 | INFO     | app.main:lifespan:32 - TTS Proxy 已关闭
2025-11-22 14:08:02 | INFO     | app.main:lifespan:21 - ==================================================
2025-11-22 14:08:02 | INFO     | app.main:lifespan:22 - TTS Proxy 启动中...
2025-11-22 14:08:02 | INFO     | app.main:lifespan:23 - 服务地址: 0.0.0.0:9001
2025-11-22 14:08:02 | INFO     | app.main:lifespan:24 - 日志级别: DEBUG
2025-11-22 14:08:02 | INFO     | app.main:lifespan:25 - API文档: http://0.0.0.0:9001/docs
2025-11-22 14:08:02 | INFO     | app.main:lifespan:26 - ==================================================
2025-11-22 14:08:09 | INFO     | app.routes.audio:create_speech:32 - 收到TTS请求: model=tts-1, voice=alloy, text_length=43, format=mp3
2025-11-22 14:08:09 | INFO     | app.services.doubao_client:synthesize_http:60 - 发起豆包TTS请求: reqid=e8c1d828-0b96-43e9-8ea0-fb044affae7f, voice=zh_female_cancan_mars_bigtts, text_length=43
2025-11-22 14:08:09 | DEBUG    | app.services.doubao_client:synthesize_http:65 - 请求参数: appid=3482856583, encoding=mp3, speed=1.0
2025-11-22 14:08:13 | INFO     | app.services.doubao_client:synthesize_http:81 - 豆包响应: logid=20251123030812B135A9CF35D47E013268, status=200
